time_id,date,datum,Year,town,wheat,wheat.flour,boer.meal,mealies,mealie.meal,barley,oats,oathay,lucerne.hay,potatoes,tobacco,beef,mutton,butter,eggs,cattle,sheep,pigs,bread,oranges,s.horses,tr.oxen,mi.cows,wo.sheep
10,1990/06/30,June,1890,"Durban, Natal",,,114,99,,,,144,,168,,8,8,42,42,,,,,36,4032,2160,1800,
10,1990/06/30,June,1890,East London,180,,240,48,,90,,57,,216,,3.5,3.5,24,9,,,,,30,,,,
10,1990/06/30,June,1890,Graaff-Reinet,165,,210,70,,84,,126,,108,,3,3,12,24,,,,3,84,1800,1320,840,126
10,1990/06/30,June,1890,Graham's Town,150,,216,72,,72,,60,,237,,5,6,15,15,,,,,48,3600,1800,1920,174
10,1990/06/30,June,1890,Johannesburg,217.5,,226.5,160.5,,81,,180,,160,,,,24,42,,,,,57,2400,1920,,153
10,1990/06/30,June,1890,Kimberley,150,,204,96,,120,,156,,144,,3.5,4,18,24,,,,,54,3600,1680,3600,132
10,1990/06/30,June,1890,King William's Town,168,,192,48,,90,,72,,192,,3.5,3.5,24,9,,,,,42,1800,1320,1920,156
10,1990/06/30,June,1890,Malmesbury,132,,144,,,,,72,,180,,4.5,4.5,15,12,,,,2,72,6000,1440,2400,177
10,1990/06/30,June,1890,Mossel Bay,168,,192,72,,144,,,,144,,6,6,16,21,,,,2,36,2400,1440,1200,120
10,1990/06/30,June,1890,"Pietermaritzburg, Natal",,,,,,,,,,,,,,,,,,,,,,,,
10,1990/06/30,June,1890,Port Alfred,,,240,60,,,,66,,180,,,,31,15,,,,,30,,,,
10,1990/06/30,June,1890,Port Elizabeth,,,,,,,,,,,,,,,,,,,,,,,,
10,1990/06/30,June,1890,Pretoria,,,,,,,,,,,,,,,,,,,,,,,,
10,1990/06/30,June,1890,Queen's Town,168,,216,36,,60,,108,,120,,4,4,21,18,,,,,48,1380,900,1200,180
10,1990/06/30,June,1890,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,
10,1990/06/30,June,1890,Tarkastad,,,,,,,,,,,,,,,,,,,,,,,,
10,1990/06/30,June,1890,Vryburg,,,,,,,,,,,,,,,,,,,,,,,,
10,1990/06/30,June,1890,Worcester,144,,156,108,,144,,75,,80,,4.5,4.5,18,18,,,,3,72,,,,
11,1990/07/31,July,1890,Aliwal North,144,,162,66,,78,,108,,120,,4.5,4.5,18,12,,,,,60,2400,1560,1200,144
11,1990/07/31,July,1890,Beaufort West,,,,,,,,,,,,,,,,,,,,,,,,
11,1990/07/31,July,1890,Bloemfontein,,,,,,,,,,,,,,,,,,,,,,,,
11,1990/07/31,July,1890,Bulawayo,,,,,,,,,,,,,,,,,,,,,,,,
11,1990/07/31,July,1890,Burghersdorp,162,,192,63,,84,,60,,102,,3.5,3.5,12,12,,,,6,72,2640,1200,1200,144
11,1990/07/31,July,1890,Cape Town,135,,180,72,,57,,,,132,,6.5,5,22.5,16,,,,,,,,,
11,1990/07/31,July,1890,Clanwilliam,,,,,,,,,,,,,,,,,,,,,,,,
11,1990/07/31,July,1890,Colesberg,,,,,,,,,,,,,,,,,,,,,,,,
11,1990/07/31,July,1890,Cradock,180,,198,78,,72,,120,,144,,3,3,24,15,,,,3,48,,,,
11,1990/07/31,July,1890,Dordrecht,150,,180,42,,60,,125,,120,,6,6,24,12,,,,4,72,,,,120
11,1990/07/31,July,1890,"Durban, Natal",,,,,,,,,,,,,,,,,,,,,,,,
11,1990/07/31,July,1890,East London,210,,228,42,,108,,66,,210,,3.5,3.5,27,15,,,,,30,,1620,,
11,1990/07/31,July,1890,Graaff-Reinet,168,,210,72,,126,,171,,108,,3,3,21,24,,,,3,84,1800,1200,840,126
11,1990/07/31,July,1890,Graham's Town,165,,210,60,,96,,57,,240,,5.5,6.5,26,12,,,,,30,3360,1800,1920,174
11,1990/07/31,July,1890,Johannesburg,199.5,,244.5,129,,193,,187.5,,240,,,,24,27,,,,,66,2400,1680,,
11,1990/07/31,July,1890,Kimberley,144,,204,108,,120,,150,,216,,3.5,4,24,18,,,,,54,3600,1680,3600,132
11,1990/07/31,July,1890,King William's Town,,,,,,,,,,,,,,,,,,,,,,,,
11,1990/07/31,July,1890,Malmesbury,138,,150,,,,,,,180,,3.5,3.5,15,12,,,,2,60,6000,1440,2400,177
11,1990/07/31,July,1890,Mossel Bay,156,,180,72,,108,,60,,96,,6,6,12,9,,,,2,30,2880,1440,1680,132
11,1990/07/31,July,1890,"Pietermaritzburg, Natal",,,,,,,,,,,,,,,,,,,,,,,,
11,1990/07/31,July,1890,Port Alfred,,,240,60,,120,,,,180,,,,30,12,,,,,30,,,,
11,1990/07/31,July,1890,Port Elizabeth,144,,168,81,,102,,108,,180,,5,5,33,24,,,,,60,3600,1920,4800,252
11,1990/07/31,July,1890,Pretoria,,,,,,,,,,,,,,,,,,,,,,,,
11,1990/07/31,July,1890,Queen's Town,180,,210,42,,60,,84,,120,,3,3,27,12,,,,,48,1920,1080,780,180
11,1990/07/31,July,1890,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,
11,1990/07/31,July,1890,Tarkastad,,,,,,,,,,,,,,,,,,,,,,,,
11,1990/07/31,July,1890,Vryburg,,,,,,,,,,,,,,,,,,,,,,,,
11,1990/07/31,July,1890,Worcester,150,,156,90,,162,,63,,186,,4.5,4.5,21,15,,,,4,90,,,,
12,1990/08/31,August,1890,Aliwal North,,,,,,,,,,,,,,,,,,,,,,,,
12,1990/08/31,August,1890,Beaufort West,,,,,,,,,,,,,,,,,,,,,,,,
12,1990/08/31,August,1890,Bloemfontein,60,,192,60,,60,,120,,120,,5,5,48,11,,,,3,120,600,,960,
12,1990/08/31,August,1890,Bulawayo,,,,,,,,,,,,,,,,,,,,,,,,
12,1990/08/31,August,1890,Burghersdorp,144,,174,60,,72,,60,,84,,4,4,30,9,,,,3,60,2880,1200,1200,156
12,1990/08/31,August,1890,Cape Town,135,,174,69,,69,,84,,198,,6.5,4.75,16.5,12,,,,,92,,,,
12,1990/08/31,August,1890,Clanwilliam,156,,168,102,,,,,,,,4,4,15,12,,,,2.5,48,3600,1200,720,156
12,1990/08/31,August,1890,Colesberg,156,,210,78,,93,,78,,132,,4,4,18,12,,,,,60,,,,102
12,1990/08/31,August,1890,Cradock,180,,198,63,,78,,102,,144,,3,3,27,12,,,,3,54,,2400,,204
12,1990/08/31,August,1890,Dordrecht,150,,180,48,,48,,125,,108,,5.5,5.5,30,6,,,,4,72,,,,
12,1990/08/31,August,1890,"Durban, Natal",,,,,,,,,,,,,,,,,,,,,,,,
12,1990/08/31,August,1890,East London,180,,222,51,,96,,54,,204,,4,4,27,12,,,,,30,,,,
12,1990/08/31,August,1890,Graaff-Reinet,168,,210,88,,84,,102,,216,,4,4,25,12,,,,3,84,1800,1320,960,138
12,1990/08/31,August,1890,Graham's Town,153,,216,54,,93,,60,,234,,5.5,6.5,33,9,,,,,36,2640,1680,1920,168
12,1990/08/31,August,1890,Johannesburg,207,,216,109.5,,169,,150,,240,,,,24,21,,,,,69,3000,1500,,252
12,1990/08/31,August,1890,Kimberley,144,,204,120,,132,,132,,120,,3.5,4,24,18,,,,,66,3600,1680,3600,126
12,1990/08/31,August,1890,King William's Town,,,240,51,,84,,60,,180,,4,4,48,9,,,,,30,2400,1800,1680,216
12,1990/08/31,August,1890,Malmesbury,141,,153,,,,,,,180,,3,3,15,10,,,,2,,4800,1200,2160,162
12,1990/08/31,August,1890,Mossel Bay,168,,192,90,,120,,60,,96,,6,6,12,9,,,,2,63,3600,1440,1440,120
12,1990/08/31,August,1890,"Pietermaritzburg, Natal",,,,,,,,,,,,,,,,,,,,,,,,
12,1990/08/31,August,1890,Port Alfred,,,,60,,,,66,,238,,,,30,9,,,,,66,,,,
12,1990/08/31,August,1890,Port Elizabeth,96,,168,84,,84,,108,,168,,5,5,42,15,,,,,48,3600,1800,4800,240
12,1990/08/31,August,1890,Pretoria,,,,,,,,,,,,,,,,,,,,,,,,
12,1990/08/31,August,1890,Queen's Town,,,,,,,,,,,,,,,,,,,,,,,,
12,1990/08/31,August,1890,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,
12,1990/08/31,August,1890,Tarkastad,,,,,,,,,,,,,,,,,,,,,,,,
12,1990/08/31,August,1890,Vryburg,,,,,,,,,,,,,,,,,,,,,,,,
12,1990/08/31,August,1890,Worcester,,,,,,,,,,,,,,,,,,,,,,,,
13,1990/09/30,September,1890,Aliwal North,144,,162,72,,90,,78,,84,,4.5,4.5,36,12,,,,,72,2400,1560,1200,144
13,1990/09/30,September,1890,Beaufort West,,,,,,,,,,,,,,,,,,,,,,,,
13,1990/09/30,September,1890,Bloemfontein,,,,,,,,,,,,,,,,,,,,,,,,
13,1990/09/30,September,1890,Bulawayo,,,,,,,,,,,,,,,,,,,,,,,,
13,1990/09/30,September,1890,Burghersdorp,135,,159,60,,,,84,,72,,4.5,4.5,30,9,,,,2.5,60,3600,1440,960,120
13,1990/09/30,September,1890,Cape Town,138,,183,67.5,,63,,60,,222,,6.5,5,16.5,10,,,,2,90,3600,1920,2400,216
13,1990/09/30,September,1890,Clanwilliam,162,,174,96,,,,,,,,4,4,15,9,,,,2.5,,3600,1200,720,156
13,1990/09/30,September,1890,Colesberg,156,,198,84,,96,,84,,180,,3.5,3.5,24,8,,,,,72,,,,108
13,1990/09/30,September,1890,Cradock,180,,198,78,,84,,108,,180,,3,3,36,10,,,,3,60,,,,
13,1990/09/30,September,1890,Dordrecht,,,,,,,,,,,,,,,,,,,,,,,,
13,1990/09/30,September,1890,"Durban, Natal",,,108,96,,,,100,,276,,7.5,7.5,30,17,,,,,75,4032,2160,1200,
13,1990/09/30,September,1890,East London,,,216,48,,90,,57,,210,,4.5,4.5,39,8,,,,,33,1260,,,
13,1990/09/30,September,1890,Graaff-Reinet,195,,177,82,,84,,120,,198,,3.5,3.5,28,15,,,,3,84,1800,1440,840,138
13,1990/09/30,September,1890,Graham's Town,141,,192,51,,84,,54,,246,,5,6,30,6.5,,,,,42,2640,1560,1560,174
13,1990/09/30,September,1890,Johannesburg,192,,195,114,,168,,82.5,,270,,,,24,25.5,,,,,75,2400,2520,,180
13,1990/09/30,September,1890,Kimberley,156,,192,108,,120,,120,,132,,3.5,4,24,15,,,,,72,3600,1680,3600,126
13,1990/09/30,September,1890,King William's Town,180,,,48,,,,60,,120,,5,5,42,7,,,,,30,1920,1680,1440,216
13,1990/09/30,September,1890,Malmesbury,141,,153,,,,,,,,,3.5,3.5,12,9,,,,2,,4800,1080,2160,150
13,1990/09/30,September,1890,Mossel Bay,168,,192,84,,96,,60,,108,,6,6,15,12,,,,2,54,2880,1320,1560,156
13,1990/09/30,September,1890,"Pietermaritzburg, Natal",,,,,,,,,,,,,,,,,,,,,,,,
13,1990/09/30,September,1890,Port Alfred,,,240,60,,,,36,,216,,,,20,6,,,,,54,,,,
13,1990/09/30,September,1890,Port Elizabeth,120,,168,84,,96,,90,,168,,5,5,42,18,,,,,54,4800,1680,3600,216
13,1990/09/30,September,1890,Pretoria,,,,,,,,,,,,,,,,,,,,,,,,
13,1990/09/30,September,1890,Queen's Town,,,,,,,,,,,,,,,,,,,,,,,,
13,1990/09/30,September,1890,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,
13,1990/09/30,September,1890,Tarkastad,,,,,,,,,,,,,,,,,,,,,,,,
13,1990/09/30,September,1890,Vryburg,,,,,,,,,,,,,,,,,,,,,,,,
13,1990/09/30,September,1890,Worcester,,,,,,,,,,,,,,,,,,,,,,,,
14,1990/10/31,October,1890,Aliwal North,144,,162,60,,72,,84,,108,,4.5,4.5,24,12,,,,,96,2400,1560,1200,144
14,1990/10/31,October,1890,Beaufort West,,,,,,,,,,,,,,,,,,,,,,,,
14,1990/10/31,October,1890,Bloemfontein,,,,,,,,,,,,,,,,,,,,,,,,
14,1990/10/31,October,1890,Bulawayo,,,,,,,,,,,,,,,,,,,,,,,,
14,1990/10/31,October,1890,Burghersdorp,138,,174,63,,66,,102,,90,,5,5,30,12,,,,2.5,78,3600,1560,1080,132
14,1990/10/31,October,1890,Cape Town,162,,198,72,,84,,48,,240,,6,4.5,19,12,,,,2,96,3360,1920,3120,216
14,1990/10/31,October,1890,Clanwilliam,162,,174,96,,,,,,,,4,4,15,9,,,,2.5,,3600,1080,720,144
14,1990/10/31,October,1890,Colesberg,189,,210,90,,93,,84,,180,,4,4,30,15,,,,3,90,,,,144
14,1990/10/31,October,1890,Cradock,198,,228,90,,72,,90,,168,,3,3,36,12,,,,,84,,,,
14,1990/10/31,October,1890,Dordrecht,180,,210,48,,60,,100,,108,,6,6,21,9,,,,,84,,,,
14,1990/10/31,October,1890,"Durban, Natal",,,,,,,,,,,,,,,,,,,,,,,,
14,1990/10/31,October,1890,East London,195,,210,48,,90,,57,,153,,4.5,4.5,30,11,,,,,39,,,,
14,1990/10/31,October,1890,Graaff-Reinet,150,,192,78,,90,,84,,156,,3.5,3.5,28,12,,,,3,72,1800,1440,960,138
14,1990/10/31,October,1890,Graham's Town,147,,216,63,,72,,72,,294,,5.5,6.5,30,13.5,,,,,78,2520,1440,1920,192
14,1990/10/31,October,1890,Johannesburg,174,,180,120,,150,,97.5,,270,,,,24,22.5,,,,,78,2760,1680,,192
14,1990/10/31,October,1890,Kimberley,144,,192,108,,120,,108,,180,,3.5,4,30,18,,,,,90,3600,1920,3600,150
14,1990/10/31,October,1890,King William's Town,,,,,,,,,,,,,,,,,,,,,,,,
14,1990/10/31,October,1890,Malmesbury,135,,159,,,,,,,,,4,4,12,7.5,,,,2,,3600,960,1920,132
14,1990/10/31,October,1890,Mossel Bay,168,,192,96,,96,,60,,240,,6,6,15,9,,,,2,,2400,1440,1800,120
14,1990/10/31,October,1890,"Pietermaritzburg, Natal",,,,,,,,,,,,,,,,,,,,,,,,
14,1990/10/31,October,1890,Port Alfred,,,240,60,,,,42,,180,,,,18,9,,,,,27,,,,
14,1990/10/31,October,1890,Port Elizabeth,108,,156,84,,96,,102,,168,,5,5,36,18,,,,,60,4800,1920,4800,240
14,1990/10/31,October,1890,Pretoria,,,,,,,,,,,,,,,,,,,,,,,,
14,1990/10/31,October,1890,Queen's Town,180,,216,39,,48,,69,,144,,4,4,36,12,,,,,48,1800,1560,1800,180
14,1990/10/31,October,1890,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,
14,1990/10/31,October,1890,Tarkastad,,,,,,,,,,,,,,,,,,,,,,,,
14,1990/10/31,October,1890,Vryburg,,,,,,,,,,,,,,,,,,,,,,,,
14,1990/10/31,October,1890,Worcester,,,,,,,,,,,,,,,,,,,,,,,,
15,1990/11/30,November,1890,Aliwal North,,,,,,,,,,,,,,,,,,,,,,,,
15,1990/11/30,November,1890,Beaufort West,,,,,,,,,,,,,,,,,,,,,,,,
15,1990/11/30,November,1890,Bloemfontein,,,,,,,,,,,,,,,,,,,,,,,,
15,1990/11/30,November,1890,Bulawayo,,,,,,,,,,,,,,,,,,,,,,,,
15,1990/11/30,November,1890,Burghersdorp,,,,,,,,,,,,,,,,,,,,,,,,
15,1990/11/30,November,1890,Cape Town,,,,,,,,,,,,,,,,,,,,,,,,
15,1990/11/30,November,1890,Clanwilliam,,,,,,,,,,,,,,,,,,,,,,,,
15,1990/11/30,November,1890,Colesberg,,,,,,,,,,,,,,,,,,,,,,,,
15,1990/11/30,November,1890,Cradock,,,,,,,,,,,,,,,,,,,,,,,,
15,1990/11/30,November,1890,Dordrecht,,,,,,,,,,,,,,,,,,,,,,,,
15,1990/11/30,November,1890,"Durban, Natal",,,,,,,,,,,,,,,,,,,,,,,,
15,1990/11/30,November,1890,East London,,,,,,,,,,,,,,,,,,,,,,,,
15,1990/11/30,November,1890,Graaff-Reinet,,,,,,,,,,,,,,,,,,,,,,,,
15,1990/11/30,November,1890,Graham's Town,,,,,,,,,,,,,,,,,,,,,,,,
15,1990/11/30,November,1890,Johannesburg,,,,,,,,,,,,,,,,,,,,,,,,
15,1990/11/30,November,1890,Kimberley,,,,,,,,,,,,,,,,,,,,,,,,
15,1990/11/30,November,1890,King William's Town,,,,,,,,,,,,,,,,,,,,,,,,
15,1990/11/30,November,1890,Malmesbury,,,,,,,,,,,,,,,,,,,,,,,,
15,1990/11/30,November,1890,Mossel Bay,,,,,,,,,,,,,,,,,,,,,,,,
15,1990/11/30,November,1890,"Pietermaritzburg, Natal",,,,,,,,,,,,,,,,,,,,,,,,
15,1990/11/30,November,1890,Port Alfred,,,,,,,,,,,,,,,,,,,,,,,,
15,1990/11/30,November,1890,Port Elizabeth,,,,,,,,,,,,,,,,,,,,,,,,
15,1990/11/30,November,1890,Pretoria,,,,,,,,,,,,,,,,,,,,,,,,
15,1990/11/30,November,1890,Queen's Town,,,,,,,,,,,,,,,,,,,,,,,,
15,1990/11/30,November,1890,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,
15,1990/11/30,November,1890,Tarkastad,,,,,,,,,,,,,,,,,,,,,,,,
15,1990/11/30,November,1890,Vryburg,,,,,,,,,,,,,,,,,,,,,,,,
15,1990/11/30,November,1890,Worcester,,,,,,,,,,,,,,,,,,,,,,,,
16,1990/12/31,December,1890,Aliwal North,,,,,,,,,,,,,,,,,,,,,,,,
16,1990/12/31,December,1890,Beaufort West,,,,,,,,,,,,,,,,,,,,,,,,
16,1990/12/31,December,1890,Bloemfontein,,,,,,,,,,,,,,,,,,,,,,,,
16,1990/12/31,December,1890,Bulawayo,,,,,,,,,,,,,,,,,,,,,,,,
16,1990/12/31,December,1890,Burghersdorp,,,,,,,,,,,,,,,,,,,,,,,,
16,1990/12/31,December,1890,Cape Town,,,,,,,,,,,,,,,,,,,,,,,,
16,1990/12/31,December,1890,Clanwilliam,,,,,,,,,,,,,,,,,,,,,,,,
16,1990/12/31,December,1890,Colesberg,,,,,,,,,,,,,,,,,,,,,,,,
16,1990/12/31,December,1890,Cradock,,,,,,,,,,,,,,,,,,,,,,,,
16,1990/12/31,December,1890,Dordrecht,,,,,,,,,,,,,,,,,,,,,,,,
16,1990/12/31,December,1890,"Durban, Natal",,,,,,,,,,,,,,,,,,,,,,,,
16,1990/12/31,December,1890,East London,,,,,,,,,,,,,,,,,,,,,,,,
16,1990/12/31,December,1890,Graaff-Reinet,,,,,,,,,,,,,,,,,,,,,,,,
16,1990/12/31,December,1890,Graham's Town,,,,,,,,,,,,,,,,,,,,,,,,
16,1990/12/31,December,1890,Johannesburg,,,,,,,,,,,,,,,,,,,,,,,,
16,1990/12/31,December,1890,Kimberley,,,,,,,,,,,,,,,,,,,,,,,,
16,1990/12/31,December,1890,King William's Town,,,,,,,,,,,,,,,,,,,,,,,,
16,1990/12/31,December,1890,Malmesbury,,,,,,,,,,,,,,,,,,,,,,,,
16,1990/12/31,December,1890,Mossel Bay,,,,,,,,,,,,,,,,,,,,,,,,
16,1990/12/31,December,1890,"Pietermaritzburg, Natal",,,,,,,,,,,,,,,,,,,,,,,,
16,1990/12/31,December,1890,Port Alfred,,,,,,,,,,,,,,,,,,,,,,,,
16,1990/12/31,December,1890,Port Elizabeth,,,,,,,,,,,,,,,,,,,,,,,,
16,1990/12/31,December,1890,Pretoria,,,,,,,,,,,,,,,,,,,,,,,,
16,1990/12/31,December,1890,Queen's Town,,,,,,,,,,,,,,,,,,,,,,,,
16,1990/12/31,December,1890,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,
16,1990/12/31,December,1890,Tarkastad,,,,,,,,,,,,,,,,,,,,,,,,
16,1990/12/31,December,1890,Vryburg,,,,,,,,,,,,,,,,,,,,,,,,
16,1990/12/31,December,1890,Worcester,,,,,,,,,,,,,,,,,,,,,,,,
17,1991/01/31,January,1891,Aliwal North,,,,,,,,,,,,,,,,,,,,,,,,
17,1991/01/31,January,1891,Beaufort West,,,,,,,,,,,,,,,,,,,,,,,,
17,1991/01/31,January,1891,Bloemfontein,,,,,,,,,,,,,,,,,,,,,,,,
17,1991/01/31,January,1891,Bulawayo,,,,,,,,,,,,,,,,,,,,,,,,
17,1991/01/31,January,1891,Burghersdorp,,,,,,,,,,,,,,,,,,,,,,,,
17,1991/01/31,January,1891,Cape Town,,,,,,,,,,,,,,,,,,,,,,,,
17,1991/01/31,January,1891,Clanwilliam,,,,,,,,,,,,,,,,,,,,,,,,
17,1991/01/31,January,1891,Colesberg,,,,,,,,,,,,,,,,,,,,,,,,
17,1991/01/31,January,1891,Cradock,,,,,,,,,,,,,,,,,,,,,,,,
17,1991/01/31,January,1891,Dordrecht,,,,,,,,,,,,,,,,,,,,,,,,
17,1991/01/31,January,1891,"Durban, Natal",,,,,,,,,,,,,,,,,,,,,,,,
17,1991/01/31,January,1891,East London,,,,,,,,,,,,,,,,,,,,,,,,
17,1991/01/31,January,1891,Graaff-Reinet,,,,,,,,,,,,,,,,,,,,,,,,
17,1991/01/31,January,1891,Graham's Town,,,,,,,,,,,,,,,,,,,,,,,,
17,1991/01/31,January,1891,Johannesburg,,,,,,,,,,,,,,,,,,,,,,,,
17,1991/01/31,January,1891,Kimberley,,,,,,,,,,,,,,,,,,,,,,,,
17,1991/01/31,January,1891,King William's Town,,,,,,,,,,,,,,,,,,,,,,,,
17,1991/01/31,January,1891,Malmesbury,,,,,,,,,,,,,,,,,,,,,,,,
17,1991/01/31,January,1891,Mossel Bay,,,,,,,,,,,,,,,,,,,,,,,,
17,1991/01/31,January,1891,"Pietermaritzburg, Natal",,,,,,,,,,,,,,,,,,,,,,,,
17,1991/01/31,January,1891,Port Alfred,,,,,,,,,,,,,,,,,,,,,,,,
17,1991/01/31,January,1891,Port Elizabeth,,,,,,,,,,,,,,,,,,,,,,,,
17,1991/01/31,January,1891,Pretoria,,,,,,,,,,,,,,,,,,,,,,,,
17,1991/01/31,January,1891,Queen's Town,,,,,,,,,,,,,,,,,,,,,,,,
17,1991/01/31,January,1891,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,
17,1991/01/31,January,1891,Tarkastad,,,,,,,,,,,,,,,,,,,,,,,,
17,1991/01/31,January,1891,Vryburg,,,,,,,,,,,,,,,,,,,,,,,,
17,1991/01/31,January,1891,Worcester,,,,,,,,,,,,,,,,,,,,,,,,
18,1991/02/28,February,1891,Aliwal North,,,,,,,,,,,,,,,,,,,,,,,,
18,1991/02/28,February,1891,Beaufort West,,,,,,,,,,,,,,,,,,,,,,,,
18,1991/02/28,February,1891,Bloemfontein,,,,,,,,,,,,,,,,,,,,,,,,
18,1991/02/28,February,1891,Bulawayo,,,,,,,,,,,,,,,,,,,,,,,,
18,1991/02/28,February,1891,Burghersdorp,,,,,,,,,,,,,,,,,,,,,,,,
18,1991/02/28,February,1891,Cape Town,,,,,,,,,,,,,,,,,,,,,,,,
18,1991/02/28,February,1891,Clanwilliam,,,,,,,,,,,,,,,,,,,,,,,,
18,1991/02/28,February,1891,Colesberg,,,,,,,,,,,,,,,,,,,,,,,,
18,1991/02/28,February,1891,Cradock,,,,,,,,,,,,,,,,,,,,,,,,
18,1991/02/28,February,1891,Dordrecht,,,,,,,,,,,,,,,,,,,,,,,,
18,1991/02/28,February,1891,"Durban, Natal",,,,,,,,,,,,,,,,,,,,,,,,
18,1991/02/28,February,1891,East London,,,,,,,,,,,,,,,,,,,,,,,,
18,1991/02/28,February,1891,Graaff-Reinet,,,,,,,,,,,,,,,,,,,,,,,,
18,1991/02/28,February,1891,Graham's Town,,,,,,,,,,,,,,,,,,,,,,,,
18,1991/02/28,February,1891,Johannesburg,,,,,,,,,,,,,,,,,,,,,,,,
18,1991/02/28,February,1891,Kimberley,,,,,,,,,,,,,,,,,,,,,,,,
18,1991/02/28,February,1891,King William's Town,,,,,,,,,,,,,,,,,,,,,,,,
18,1991/02/28,February,1891,Malmesbury,,,,,,,,,,,,,,,,,,,,,,,,
18,1991/02/28,February,1891,Mossel Bay,,,,,,,,,,,,,,,,,,,,,,,,
18,1991/02/28,February,1891,"Pietermaritzburg, Natal",,,,,,,,,,,,,,,,,,,,,,,,
18,1991/02/28,February,1891,Port Alfred,,,,,,,,,,,,,,,,,,,,,,,,
18,1991/02/28,February,1891,Port Elizabeth,,,,,,,,,,,,,,,,,,,,,,,,
18,1991/02/28,February,1891,Pretoria,,,,,,,,,,,,,,,,,,,,,,,,
18,1991/02/28,February,1891,Queen's Town,,,,,,,,,,,,,,,,,,,,,,,,
18,1991/02/28,February,1891,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,
18,1991/02/28,February,1891,Tarkastad,,,,,,,,,,,,,,,,,,,,,,,,
18,1991/02/28,February,1891,Vryburg,,,,,,,,,,,,,,,,,,,,,,,,
18,1991/02/28,February,1891,Worcester,,,,,,,,,,,,,,,,,,,,,,,,
19,1991/03/31,March,1891,Aliwal North,,,,,,,,,,,,,,,,,,,,,,,,
19,1991/03/31,March,1891,Beaufort West,,,,,,,,,,,,,,,,,,,,,,,,
19,1991/03/31,March,1891,Bloemfontein,,,,,,,,,,,,,,,,,,,,,,,,
19,1991/03/31,March,1891,Bulawayo,,,,,,,,,,,,,,,,,,,,,,,,
19,1991/03/31,March,1891,Burghersdorp,,,,,,,,,,,,,,,,,,,,,,,,
19,1991/03/31,March,1891,Cape Town,,,,,,,,,,,,,,,,,,,,,,,,
19,1991/03/31,March,1891,Clanwilliam,,,,,,,,,,,,,,,,,,,,,,,,
19,1991/03/31,March,1891,Colesberg,,,,,,,,,,,,,,,,,,,,,,,,
19,1991/03/31,March,1891,Cradock,,,,,,,,,,,,,,,,,,,,,,,,
19,1991/03/31,March,1891,Dordrecht,,,,,,,,,,,,,,,,,,,,,,,,
19,1991/03/31,March,1891,"Durban, Natal",,,,,,,,,,,,,,,,,,,,,,,,
19,1991/03/31,March,1891,East London,,,,,,,,,,,,,,,,,,,,,,,,
19,1991/03/31,March,1891,Graaff-Reinet,,,,,,,,,,,,,,,,,,,,,,,,
19,1991/03/31,March,1891,Graham's Town,,,,,,,,,,,,,,,,,,,,,,,,
19,1991/03/31,March,1891,Johannesburg,,,,,,,,,,,,,,,,,,,,,,,,
19,1991/03/31,March,1891,Kimberley,,,,,,,,,,,,,,,,,,,,,,,,
19,1991/03/31,March,1891,King William's Town,,,,,,,,,,,,,,,,,,,,,,,,
19,1991/03/31,March,1891,Malmesbury,,,,,,,,,,,,,,,,,,,,,,,,
19,1991/03/31,March,1891,Mossel Bay,,,,,,,,,,,,,,,,,,,,,,,,
19,1991/03/31,March,1891,"Pietermaritzburg, Natal",,,,,,,,,,,,,,,,,,,,,,,,
19,1991/03/31,March,1891,Port Alfred,,,,,,,,,,,,,,,,,,,,,,,,
19,1991/03/31,March,1891,Port Elizabeth,,,,,,,,,,,,,,,,,,,,,,,,
19,1991/03/31,March,1891,Pretoria,,,,,,,,,,,,,,,,,,,,,,,,
19,1991/03/31,March,1891,Queen's Town,,,,,,,,,,,,,,,,,,,,,,,,
19,1991/03/31,March,1891,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,
19,1991/03/31,March,1891,Tarkastad,,,,,,,,,,,,,,,,,,,,,,,,
19,1991/03/31,March,1891,Vryburg,,,,,,,,,,,,,,,,,,,,,,,,
19,1991/03/31,March,1891,Worcester,,,,,,,,,,,,,,,,,,,,,,,,
20,1991/04/30,April,1891,Aliwal North,,,,,,,,,,,,,,,,,,,,,,,,
20,1991/04/30,April,1891,Beaufort West,,,,,,,,,,,,,,,,,,,,,,,,
20,1991/04/30,April,1891,Bloemfontein,,,,,,,,,,,,,,,,,,,,,,,,
20,1991/04/30,April,1891,Bulawayo,,,,,,,,,,,,,,,,,,,,,,,,
20,1991/04/30,April,1891,Burghersdorp,,,,,,,,,,,,,,,,,,,,,,,,
20,1991/04/30,April,1891,Cape Town,,,,,,,,,,,,,,,,,,,,,,,,
20,1991/04/30,April,1891,Clanwilliam,,,,,,,,,,,,,,,,,,,,,,,,
